X,Y,Z,label,scanID
129,281,35,0,034
159,284,35,0,034
90,298,35,0,034
311,305,35,0,034
166,324,35,0,034
304,337,35,0,034
247,367,35,0,034
186,369,35,0,034
119,377,35,0,034
302,403,35,0,034
166,411,35,0,034
258,41,36,0,034
291,43,36,0,034
250,50,36,0,034
201,51,36,0,034
201,56,36,0,034
270,57,36,0,034
250,70,36,0,034
135,72,36,0,034
199,82,36,0,034
206,86,36,0,034
253,88,36,0,034
266,92,36,0,034
332,93,36,0,034
164,100,36,0,034
200,114,36,0,034
282,120,36,0,034
292,122,36,0,034
113,126,36,0,034
154,126,36,0,034
150,127,36,0,034
191,128,36,0,034
186,129,36,0,034
272,129,36,0,034
248,130,36,0,034
207,131,36,0,034
267,136,36,0,034
337,140,36,0,034
117,143,36,0,034
339,153,36,0,034
178,161,36,0,034
260,163,36,0,034
200,164,36,0,034
261,164,36,0,034
344,164,36,0,034
279,165,36,0,034
99,170,36,0,034
101,170,36,0,034
344,171,36,0,034
157,175,36,0,034
119,197,36,0,034
246,197,36,0,034
187,199,36,0,034
205,202,36,0,034
280,202,36,0,034
113,204,36,0,034
99,206,36,0,034
268,212,36,0,034
93,219,36,0,034
123,219,36,0,034
242,219,36,0,034
184,221,36,0,034
296,225,36,0,034
363,226,36,0,034
324,230,36,0,034
241,232,36,0,034
180,234,36,0,034
151,235,36,0,034
201,238,36,0,034
215,238,36,0,034
270,239,36,0,034
89,241,36,0,034
285,244,36,0,034
226,245,36,0,034
159,248,36,0,034
327,248,36,0,034
118,252,36,0,034
274,259,36,0,034
102,261,36,0,034
311,261,36,0,034
159,263,36,0,034
330,263,36,0,034
370,266,36,0,034
174,267,36,0,034
184,271,36,0,034
120,282,36,0,034
123,283,36,0,034
141,283,36,0,034
320,285,36,0,034
90,293,36,0,034
156,295,36,0,034
223,295,36,0,034
332,295,36,0,034
293,296,36,0,034
295,296,36,0,034
359,303,36,0,034
180,305,36,0,034
154,315,36,0,034
306,319,36,0,034
280,321,36,0,034
97,328,36,0,034
278,331,36,0,034
333,334,36,0,034
362,334,36,0,034
200,336,36,0,034
256,336,36,0,034
252,337,36,0,034
204,340,36,0,034
152,346,36,0,034
123,347,36,0,034
166,354,36,0,034
271,354,36,0,034
339,360,36,0,034
107,364,36,0,034
296,364,36,0,034
247,367,36,0,034
192,369,36,0,034
266,373,36,0,034
248,375,36,0,034
315,381,36,0,034
196,389,36,0,034
141,399,36,0,034
247,400,36,0,034
288,403,36,0,034
210,413,36,0,034
242,421,36,0,034
243,49,37,0,034
204,55,37,0,034
278,57,37,0,034
202,79,37,0,034
259,87,37,0,034
197,113,37,0,034
296,117,37,0,034
158,119,37,0,034
261,122,37,0,034
263,150,37,0,034
315,159,37,0,034
317,159,37,0,034
313,160,37,0,034
318,160,37,0,034
310,161,37,0,034
311,161,37,0,034
321,161,37,0,034
322,162,37,0,034
309,163,37,0,034
316,163,37,0,034
315,164,37,0,034
318,164,37,0,034
319,164,37,0,034
321,164,37,0,034
308,165,37,0,034
313,165,37,0,034
312,167,37,0,034
312,168,37,0,034
308,169,37,0,034
312,170,37,0,034
312,171,37,0,034
308,172,37,0,034
309,174,37,0,034
313,174,37,0,034
313,179,37,0,034
178,180,37,0,034
313,181,37,0,034
185,237,37,0,034
274,240,37,0,034
304,242,37,0,034
175,247,37,0,034
119,263,37,0,034
168,277,37,0,034
123,281,37,0,034
296,284,37,0,034
158,303,37,0,034
255,348,37,0,034
168,352,37,0,034
258,44,38,0,034
185,51,38,0,034
263,79,38,0,034
205,80,38,0,034
174,88,38,0,034
268,90,38,0,034
182,104,38,0,034
158,119,38,0,034
298,120,38,0,034
258,128,38,0,034
200,132,38,0,034
280,150,38,0,034
341,150,38,0,034
177,155,38,0,034
202,155,38,0,034
104,158,38,0,034
313,159,38,0,034
316,159,38,0,034
317,159,38,0,034
318,160,38,0,034
310,161,38,0,034
321,161,38,0,034
325,162,38,0,034
309,163,38,0,034
316,163,38,0,034
317,163,38,0,034
313,164,38,0,034
314,164,38,0,034
315,164,38,0,034
318,164,38,0,034
320,164,38,0,034
326,164,38,0,034
308,166,38,0,034
322,166,38,0,034
327,166,38,0,034
312,167,38,0,034
307,168,38,0,034
324,168,38,0,034
330,169,38,0,034
312,170,38,0,034
308,171,38,0,034
312,171,38,0,034
318,171,38,0,034
326,171,38,0,034
332,171,38,0,034
178,173,38,0,034
312,173,38,0,034
310,174,38,0,034
313,174,38,0,034
327,174,38,0,034
334,174,38,0,034
198,175,38,0,034
309,175,38,0,034
276,176,38,0,034
328,176,38,0,034
316,177,38,0,034
314,178,38,0,034
330,178,38,0,034
313,179,38,0,034
214,198,38,0,034
353,198,38,0,034
240,205,38,0,034
181,213,38,0,034
90,215,38,0,034
210,226,38,0,034
248,229,38,0,034
158,237,38,0,034
324,243,38,0,034
290,244,38,0,034
265,245,38,0,034
184,262,38,0,034
154,270,38,0,034
279,280,38,0,034
90,293,38,0,034
321,293,38,0,034
132,300,38,0,034
162,308,38,0,034
187,314,38,0,034
353,314,38,0,034
299,326,38,0,034
251,334,38,0,034
187,339,38,0,034
161,344,38,0,034
261,357,38,0,034
110,363,38,0,034
182,372,38,0,034
321,372,38,0,034
141,393,38,0,034
290,406,38,0,034
260,50,39,0,034
228,54,39,0,034
187,56,39,0,034
247,72,39,0,034
271,75,39,0,034
186,77,39,0,034
164,87,39,0,034
288,91,39,0,034
258,92,39,0,034
148,103,39,0,034
200,117,39,0,034
271,121,39,0,034
150,125,39,0,034
113,143,39,0,034
189,143,39,0,034
346,148,39,0,034
266,159,39,0,034
98,169,39,0,034
189,174,39,0,034
286,181,39,0,034
206,202,39,0,034
178,207,39,0,034
94,214,39,0,034
250,219,39,0,034
196,227,39,0,034
143,233,39,0,034
178,237,39,0,034
364,237,39,0,034
275,239,39,0,034
330,247,39,0,034
290,252,39,0,034
331,268,39,0,034
154,276,39,0,034
128,286,39,0,034
97,296,39,0,034
286,296,39,0,034
358,301,39,0,034
96,303,39,0,034
183,308,39,0,034
253,323,39,0,034
199,325,39,0,034
148,335,39,0,034
243,343,39,0,034
288,349,39,0,034
172,356,39,0,034
156,359,39,0,034
217,365,39,0,034
331,368,39,0,034
195,374,39,0,034
252,387,39,0,034
288,405,39,0,034
219,423,39,0,034
222,48,40,0,034
270,55,40,0,034
266,93,40,0,034
178,102,40,0,034
336,129,40,0,034
119,135,40,0,034
185,155,40,0,034
285,161,40,0,034
97,174,40,0,034
195,189,40,0,034
271,192,40,0,034
352,197,40,0,034
288,213,40,0,034
186,223,40,0,034
242,223,40,0,034
142,255,40,0,034
111,260,40,0,034
286,268,40,0,034
140,283,40,0,034
319,296,40,0,034
358,302,40,0,034
153,321,40,0,034
192,330,40,0,034
233,334,40,0,034
113,360,40,0,034
255,376,40,0,034
323,379,40,0,034
185,387,40,0,034
257,45,41,0,034
199,50,41,0,034
263,82,41,0,034
193,96,41,0,034
279,99,41,0,034
166,115,41,0,034
303,135,41,0,034
197,148,41,0,034
341,148,41,0,034
102,158,41,0,034
350,172,41,0,034
206,182,41,0,034
259,184,41,0,034
263,201,41,0,034
95,202,41,0,034
189,202,41,0,034
166,232,41,0,034
359,235,41,0,034
270,247,41,0,034
318,261,41,0,034
88,262,41,0,034
135,272,41,0,034
225,278,41,0,034
226,278,41,0,034
225,280,41,0,034
225,282,41,0,034
224,285,41,0,034
224,287,41,0,034
315,295,41,0,034
164,314,41,0,034
265,314,41,0,034
349,338,41,0,034
200,343,41,0,034
113,356,41,0,034
257,382,41,0,034
192,425,41,0,034
273,61,42,0,034
204,82,42,0,034
250,82,42,0,034
199,97,42,0,034
274,102,42,0,034
293,104,42,0,034
158,108,42,0,034
264,134,42,0,034
342,141,42,0,034
367,156,42,0,034
196,158,42,0,034
349,164,42,0,034
103,167,42,0,034
255,184,42,0,034
264,188,42,0,034
178,202,42,0,034
253,217,42,0,034
174,228,42,0,034
89,235,42,0,034
225,277,42,0,034
226,277,42,0,034
162,278,42,0,034
225,279,42,0,034
225,281,42,0,034
225,283,42,0,034
224,284,42,0,034
224,285,42,0,034
224,287,42,0,034
130,291,42,0,034
355,313,42,0,034
355,317,42,0,034
161,318,42,0,034
345,342,42,0,034
253,347,42,0,034
191,355,42,0,034
342,355,42,0,034
323,371,42,0,034
248,373,42,0,034
182,379,42,0,034
212,418,42,0,034
236,53,43,0,034
197,77,43,0,034
271,87,43,0,034
189,88,43,0,034
156,89,43,0,034
329,94,43,0,034
300,113,43,0,034
143,117,43,0,034
263,119,43,0,034
163,120,43,0,034
281,140,43,0,034
199,143,43,0,034
349,150,43,0,034
105,153,43,0,034
248,168,43,0,034
199,178,43,0,034
100,191,43,0,034
196,197,43,0,034
328,204,43,0,034
245,210,43,0,034
269,222,43,0,034
172,226,43,0,034
235,226,43,0,034
187,232,43,0,034
122,242,43,0,034
298,257,43,0,034
148,258,43,0,034
187,258,43,0,034
144,260,43,0,034
148,262,43,0,034
144,263,43,0,034
148,264,43,0,034
143,265,43,0,034
142,267,43,0,034
147,267,43,0,034
141,268,43,0,034
90,269,43,0,034
140,270,43,0,034
146,270,43,0,034
138,271,43,0,034
146,271,43,0,034
136,273,43,0,034
144,273,43,0,034
135,274,43,0,034
133,275,43,0,034
143,275,43,0,034
130,276,43,0,034
140,276,43,0,034
330,276,43,0,034
128,277,43,0,034
138,277,43,0,034
125,278,43,0,034
136,278,43,0,034
225,278,43,0,034
133,280,43,0,034
225,280,43,0,034
131,281,43,0,034
225,281,43,0,034
128,282,43,0,034
126,283,43,0,034
225,283,43,0,034
225,285,43,0,034
224,288,43,0,034
224,289,43,0,034
224,290,43,0,034
329,298,43,0,034
140,300,43,0,034
256,304,43,0,034
256,305,43,0,034
260,305,43,0,034
256,307,43,0,034
255,309,43,0,034
260,309,43,0,034
313,309,43,0,034
253,311,43,0,034
355,312,43,0,034
252,313,43,0,034
258,313,43,0,034
252,314,43,0,034
257,314,43,0,034
250,315,43,0,034
256,315,43,0,034
250,317,43,0,034
88,318,43,0,034
255,318,43,0,034
297,323,43,0,034
156,329,43,0,034
256,349,43,0,034
262,356,43,0,034
112,361,43,0,034
179,367,43,0,034
260,378,43,0,034
322,379,43,0,034
164,407,43,0,034
291,408,43,0,034
214,425,43,0,034
144,260,44,0,034
148,261,44,0,034
144,262,44,0,034
148,262,44,0,034
143,264,44,0,034
142,265,44,0,034
143,265,44,0,034
147,266,44,0,034
141,267,44,0,034
147,267,44,0,034
142,268,44,0,034
147,268,44,0,034
146,270,44,0,034
248,291,44,0,034
252,293,44,0,034
254,294,44,0,034
255,295,44,0,034
244,296,44,0,034
257,296,44,0,034
257,297,44,0,034
242,298,44,0,034
259,298,44,0,034
240,299,44,0,034
238,300,44,0,034
247,300,44,0,034
249,300,44,0,034
237,301,44,0,034
245,301,44,0,034
251,301,44,0,034
261,301,44,0,034
243,302,44,0,034
252,302,44,0,034
237,303,44,0,034
243,303,44,0,034
253,303,44,0,034
235,304,44,0,034
236,304,44,0,034
242,304,44,0,034
256,304,44,0,034
263,304,44,0,034
240,305,44,0,034
264,305,44,0,034
234,306,44,0,034
239,306,44,0,034
256,306,44,0,034
238,308,44,0,034
256,308,44,0,034
237,309,44,0,034
265,309,44,0,034
236,310,44,0,034
259,310,44,0,034
261,310,44,0,034
258,311,44,0,034
261,311,44,0,034
265,311,44,0,034
252,312,44,0,034
256,312,44,0,034
252,313,44,0,034
256,314,44,0,034
260,314,44,0,034
266,314,44,0,034
250,316,44,0,034
256,316,44,0,034
261,316,44,0,034
249,318,44,0,034
255,318,44,0,034
265,318,44,0,034
248,319,44,0,034
254,319,44,0,034
261,319,44,0,034
265,319,44,0,034
248,320,44,0,034
253,320,44,0,034
253,321,44,0,034
196,104,45,0,034
148,107,45,0,034
271,112,45,0,034
178,183,45,0,034
255,191,45,0,034
190,232,45,0,034
267,243,45,0,034
123,250,45,0,034
150,255,45,0,034
251,295,45,0,034
246,296,45,0,034
243,297,45,0,034
253,297,45,0,034
240,298,45,0,034
256,298,45,0,034
247,299,45,0,034
312,299,45,0,034
248,300,45,0,034
237,301,45,0,034
244,301,45,0,034
249,301,45,0,034
259,301,45,0,034
252,302,45,0,034
243,303,45,0,034
253,303,45,0,034
235,304,45,0,034
242,304,45,0,034
255,304,45,0,034
256,304,45,0,034
262,304,45,0,034
241,305,45,0,034
240,306,45,0,034
263,306,45,0,034
239,307,45,0,034
258,307,45,0,034
259,308,45,0,034
260,311,45,0,034
262,314,45,0,034
261,316,45,0,034
265,316,45,0,034
136,320,45,0,034
172,354,45,0,034
265,359,45,0,034
201,80,46,0,034
254,87,46,0,034
173,102,46,0,034
288,102,46,0,034
140,105,46,0,034
257,124,46,0,034
285,139,46,0,034
187,146,46,0,034
186,173,46,0,034
254,181,46,0,034
204,199,46,0,034
263,206,46,0,034
192,213,46,0,034
259,232,46,0,034
201,233,46,0,034
172,234,46,0,034
240,239,46,0,034
130,245,46,0,034
306,250,46,0,034
322,250,46,0,034
279,255,46,0,034
245,295,46,0,034
248,295,46,0,034
250,295,46,0,034
244,296,46,0,034
243,297,46,0,034
252,297,46,0,034
255,298,46,0,034
308,298,46,0,034
240,299,46,0,034
242,299,46,0,034
247,299,46,0,034
257,299,46,0,034
246,300,46,0,034
249,300,46,0,034
238,301,46,0,034
244,301,46,0,034
251,301,46,0,034
243,302,46,0,034
237,303,46,0,034
254,303,46,0,034
256,303,46,0,034
242,304,46,0,034
240,305,46,0,034
238,306,46,0,034
145,309,46,0,034
298,327,46,0,034
189,338,46,0,034
275,341,46,0,034
290,356,46,0,034
186,364,46,0,034
247,372,46,0,034
199,374,46,0,034
265,374,46,0,034
206,81,47,0,034
256,90,47,0,034
298,107,47,0,034
166,116,47,0,034
196,128,47,0,034
263,143,47,0,034
197,166,47,0,034
204,201,47,0,034
258,208,47,0,034
247,227,47,0,034
170,232,47,0,034
124,234,47,0,034
282,255,47,0,034
145,259,47,0,034
143,301,47,0,034
290,312,47,0,034
212,336,47,0,034
212,339,47,0,034
216,339,47,0,034
216,340,47,0,034
266,340,47,0,034
210,341,47,0,034
207,342,47,0,034
208,342,47,0,034
210,342,47,0,034
215,342,47,0,034
213,344,47,0,034
211,345,47,0,034
212,345,47,0,034
206,346,47,0,034
207,346,47,0,034
209,346,47,0,034
208,347,47,0,034
258,367,47,0,034
188,370,47,0,034
227,48,48,0,034
271,52,48,0,034
289,87,48,0,034
152,96,48,0,034
289,101,48,0,034
277,104,48,0,034
189,108,48,0,034
138,116,48,0,034
184,117,48,0,034
237,136,48,0,034
198,142,48,0,034
264,142,48,0,034
110,143,48,0,034
340,147,48,0,034
182,166,48,0,034
255,170,48,0,034
97,176,48,0,034
354,179,48,0,034
141,187,48,0,034
176,196,48,0,034
199,206,48,0,034
128,209,48,0,034
129,209,48,0,034
125,210,48,0,034
126,210,48,0,034
127,210,48,0,034
249,211,48,0,034
215,220,48,0,034
237,237,48,0,034
267,239,48,0,034
364,244,48,0,034
191,246,48,0,034
130,254,48,0,034
85,259,48,0,034
199,269,48,0,034
167,271,48,0,034
288,276,48,0,034
248,277,48,0,034
353,290,48,0,034
169,300,48,0,034
136,320,48,0,034
160,324,48,0,034
280,324,48,0,034
347,329,48,0,034
104,334,48,0,034
267,338,48,0,034
187,344,48,0,034
339,352,48,0,034
253,360,48,0,034
200,366,48,0,034
194,385,48,0,034
251,386,48,0,034
140,387,48,0,034
291,400,48,0,034
215,418,48,0,034
192,86,49,0,034
265,95,49,0,034
146,110,49,0,034
204,121,49,0,034
253,131,49,0,034
117,205,49,0,034
120,205,49,0,034
123,205,49,0,034
125,205,49,0,034
126,205,49,0,034
128,206,49,0,034
130,207,49,0,034
237,207,49,0,034
187,208,49,0,034
118,209,49,0,034
121,209,49,0,034
122,209,49,0,034
117,210,49,0,034
125,210,49,0,034
123,211,49,0,034
117,212,49,0,034
120,212,49,0,034
130,212,49,0,034
116,213,49,0,034
125,214,49,0,034
128,214,49,0,034
122,215,49,0,034
254,237,49,0,034
183,280,49,0,034
268,285,49,0,034
141,286,49,0,034
202,326,49,0,034
204,326,49,0,034
207,327,49,0,034
209,329,49,0,034
206,331,49,0,034
213,331,49,0,034
208,333,49,0,034
209,334,49,0,034
215,336,49,0,034
212,338,49,0,034
189,353,49,0,034
253,358,49,0,034
254,74,50,0,034
205,76,50,0,034
259,93,50,0,034
171,97,50,0,034
141,115,50,0,034
265,136,50,0,034
347,151,50,0,034
181,154,50,0,034
94,162,50,0,034
254,164,50,0,034
189,171,50,0,034
352,192,50,0,034
171,200,50,0,034
124,210,50,0,034
126,210,50,0,034
128,210,50,0,034
129,210,50,0,034
123,211,50,0,034
130,211,50,0,034
324,220,50,0,034
207,222,50,0,034
144,224,50,0,034
144,225,50,0,034
144,226,50,0,034
147,226,50,0,034
147,227,50,0,034
147,228,50,0,034
147,229,50,0,034
147,230,50,0,034
258,232,50,0,034
120,240,50,0,034
311,253,50,0,034
111,254,50,0,034
110,255,50,0,034
91,256,50,0,034
110,256,50,0,034
110,257,50,0,034
109,258,50,0,034
109,259,50,0,034
107,260,50,0,034
108,260,50,0,034
159,267,50,0,034
366,271,50,0,034
326,280,50,0,034
131,299,50,0,034
273,301,50,0,034
290,317,50,0,034
263,341,50,0,034
347,341,50,0,034
201,347,50,0,034
179,366,50,0,034
258,384,50,0,034
298,397,50,0,034
161,405,50,0,034
224,421,50,0,034
252,89,51,0,034
182,97,51,0,034
270,120,51,0,034
195,127,51,0,034
344,153,51,0,034
102,164,51,0,034
268,165,51,0,034
196,184,51,0,034
117,212,51,0,034
118,212,51,0,034
120,212,51,0,034
114,213,51,0,034
116,213,51,0,034
111,214,51,0,034
110,215,51,0,034
107,216,51,0,034
119,216,51,0,034
120,216,51,0,034
121,216,51,0,034
113,217,51,0,034
115,217,51,0,034
116,217,51,0,034
112,218,51,0,034
110,219,51,0,034
105,220,51,0,034
109,220,51,0,034
106,222,51,0,034
148,223,51,0,034
144,224,51,0,034
144,225,51,0,034
148,225,51,0,034
143,226,51,0,034
148,226,51,0,034
143,227,51,0,034
148,227,51,0,034
143,229,51,0,034
147,229,51,0,034
147,230,51,0,034
143,231,51,0,034
257,231,51,0,034
143,232,51,0,034
147,232,51,0,034
191,237,51,0,034
114,253,51,0,034
108,255,51,0,034
112,255,51,0,034
111,256,51,0,034
108,257,51,0,034
110,257,51,0,034
108,258,51,0,034
109,259,51,0,034
108,260,51,0,034
309,281,51,0,034
154,286,51,0,034
171,341,51,0,034
262,359,51,0,034
220,54,52,0,034
270,105,52,0,034
176,108,52,0,034
289,138,52,0,034
291,139,52,0,034
287,140,52,0,034
292,140,52,0,034
293,140,52,0,034
295,140,52,0,034
286,141,52,0,034
296,141,52,0,034
298,141,52,0,034
285,142,52,0,034
299,142,52,0,034
284,143,52,0,034
290,143,52,0,034
301,143,52,0,034
293,144,52,0,034
294,144,52,0,034
288,145,52,0,034
296,145,52,0,034
297,146,52,0,034
299,146,52,0,034
285,147,52,0,034
289,147,52,0,034
290,148,52,0,034
290,149,52,0,034
286,150,52,0,034
291,150,52,0,034
287,151,52,0,034
293,151,52,0,034
288,153,52,0,034
100,157,52,0,034
344,163,52,0,034
269,171,52,0,034
163,177,52,0,034
273,212,52,0,034
179,219,52,0,034
143,227,52,0,034
144,227,52,0,034
142,228,52,0,034
143,228,52,0,034
147,228,52,0,034
142,229,52,0,034
143,229,52,0,034
147,229,52,0,034
143,230,52,0,034
147,230,52,0,034
148,231,52,0,034
147,232,52,0,034
148,233,52,0,034
260,234,52,0,034
308,261,52,0,034
87,267,52,0,034
155,277,52,0,034
288,306,52,0,034
100,315,52,0,034
178,332,52,0,034
347,341,52,0,034
257,346,52,0,034
186,359,52,0,034
262,385,52,0,034
265,100,53,0,034
181,102,53,0,034
266,128,53,0,034
196,135,53,0,034
288,139,53,0,034
293,140,53,0,034
286,141,53,0,034
296,141,53,0,034
284,143,53,0,034
290,143,53,0,034
291,143,53,0,034
290,144,53,0,034
293,144,53,0,034
295,144,53,0,034
284,145,53,0,034
295,145,53,0,034
288,146,53,0,034
285,148,53,0,034
290,149,53,0,034
286,150,53,0,034
286,151,53,0,034
191,176,53,0,034
228,177,53,0,034
192,210,53,0,034
263,220,53,0,034
143,227,53,0,034
142,228,53,0,034
142,229,53,0,034
141,230,53,0,034
147,230,53,0,034
141,231,53,0,034
140,232,53,0,034
143,232,53,0,034
147,232,53,0,034
148,232,53,0,034
139,233,53,0,034
143,233,53,0,034
147,233,53,0,034
148,233,53,0,034
147,234,53,0,034
149,234,53,0,034
143,235,53,0,034
150,236,53,0,034
150,237,53,0,034
152,238,53,0,034
311,278,53,0,034
145,297,53,0,034
268,344,53,0,034
178,352,53,0,034
255,81,54,0,034
200,84,54,0,034
193,120,54,0,034
266,123,54,0,034
290,139,54,0,034
291,139,54,0,034
286,140,54,0,034
287,140,54,0,034
293,140,54,0,034
291,143,54,0,034
286,144,54,0,034
289,144,54,0,034
159,169,54,0,034
259,178,54,0,034
325,212,54,0,034
327,212,54,0,034
330,212,54,0,034
324,213,54,0,034
330,213,54,0,034
332,213,54,0,034
320,214,54,0,034
321,214,54,0,034
334,214,54,0,034
195,215,54,0,034
318,215,54,0,034
326,215,54,0,034
317,216,54,0,034
329,216,54,0,034
331,216,54,0,034
332,216,54,0,034
334,216,54,0,034
315,217,54,0,034
323,217,54,0,034
324,217,54,0,034
321,218,54,0,034
319,219,54,0,034
321,219,54,0,034
315,220,54,0,034
316,221,54,0,034
318,221,54,0,034
307,225,54,0,034
308,226,54,0,034
303,228,54,0,034
304,228,54,0,034
309,228,54,0,034
306,229,54,0,034
300,230,54,0,034
311,230,54,0,034
298,231,54,0,034
302,231,54,0,034
308,231,54,0,034
293,232,54,0,034
303,232,54,0,034
309,232,54,0,034
314,232,54,0,034
257,233,54,0,034
298,233,54,0,034
305,233,54,0,034
316,233,54,0,034
293,234,54,0,034
312,234,54,0,034
298,235,54,0,034
307,235,54,0,034
294,236,54,0,034
311,237,54,0,034
186,239,54,0,034
293,287,54,0,034
144,288,54,0,034
194,302,54,0,034
198,303,54,0,034
194,304,54,0,034
199,305,54,0,034
195,306,54,0,034
200,307,54,0,034
196,308,54,0,034
201,308,54,0,034
198,309,54,0,034
202,309,54,0,034
199,311,54,0,034
203,311,54,0,034
204,313,54,0,034
200,314,54,0,034
204,314,54,0,034
206,315,54,0,034
202,317,54,0,034
207,317,54,0,034
203,319,54,0,034
204,320,54,0,034
288,321,54,0,034
206,323,54,0,034
259,341,54,0,034
156,343,54,0,034
187,351,54,0,034
260,367,54,0,034
263,90,55,0,034
188,98,55,0,034
179,153,55,0,034
348,157,55,0,034
99,172,55,0,034
265,223,55,0,034
191,229,55,0,034
136,230,55,0,034
134,232,55,0,034
138,234,55,0,034
133,235,55,0,034
132,236,55,0,034
130,237,55,0,034
137,237,55,0,034
129,238,55,0,034
135,239,55,0,034
126,240,55,0,034
132,241,55,0,034
125,242,55,0,034
132,242,55,0,034
131,244,55,0,034
121,246,55,0,034
128,246,55,0,034
124,248,55,0,034
84,257,55,0,034
142,268,55,0,034
282,275,55,0,034
198,303,55,0,034
199,304,55,0,034
195,306,55,0,034
200,306,55,0,034
196,308,55,0,034
202,308,55,0,034
197,309,55,0,034
203,309,55,0,034
198,311,55,0,034
282,311,55,0,034
204,312,55,0,034
200,313,55,0,034
205,314,55,0,034
202,315,55,0,034
203,316,55,0,034
205,316,55,0,034
206,316,55,0,034
207,317,55,0,034
208,318,55,0,034
203,320,55,0,034
208,321,55,0,034
99,323,55,0,034
204,323,55,0,034
206,323,55,0,034
138,330,55,0,034
179,357,55,0,034
260,374,55,0,034
167,405,55,0,034
282,410,55,0,034
224,46,56,0,034
179,47,56,0,034
284,49,56,0,034
185,77,56,0,034
252,79,56,0,034
271,109,56,0,034
178,110,56,0,034
342,135,56,0,034
159,137,56,0,034
265,138,56,0,034
103,151,56,0,034
350,153,56,0,034
89,180,56,0,034
162,185,56,0,034
190,189,56,0,034
90,202,56,0,034
247,216,56,0,034
359,217,56,0,034
194,235,56,0,034
132,236,56,0,034
136,236,56,0,034
131,237,56,0,034
130,238,56,0,034
128,239,56,0,034
135,240,56,0,034
127,241,56,0,034
133,241,56,0,034
133,242,56,0,034
124,243,56,0,034
131,243,56,0,034
130,244,56,0,034
87,245,56,0,034
128,245,56,0,034
121,246,56,0,034
127,246,56,0,034
125,248,56,0,034
126,248,56,0,034
123,249,56,0,034
268,249,56,0,034
357,258,56,0,034
308,283,56,0,034
350,290,56,0,034
138,295,56,0,034
165,298,56,0,034
94,299,56,0,034
200,306,56,0,034
196,307,56,0,034
201,308,56,0,034
197,309,56,0,034
202,309,56,0,034
198,310,56,0,034
203,310,56,0,034
199,311,56,0,034
204,311,56,0,034
200,313,56,0,034
201,313,56,0,034
205,313,56,0,034
206,313,56,0,034
202,315,56,0,034
207,317,56,0,034
203,319,56,0,034
208,319,56,0,034
209,320,56,0,034
204,321,56,0,034
209,324,56,0,034
205,325,56,0,034
206,327,56,0,034
209,327,56,0,034
298,327,56,0,034
167,329,56,0,034
340,334,56,0,034
259,336,56,0,034
100,337,56,0,034
183,359,56,0,034
290,393,56,0,034
171,410,56,0,034
213,420,56,0,034
191,76,57,0,034
261,103,57,0,034
174,117,57,0,034
337,125,57,0,034
296,133,57,0,034
346,143,57,0,034
151,146,57,0,034
207,158,57,0,034
237,159,57,0,034
171,166,57,0,034
353,167,57,0,034
218,176,57,0,034
230,178,57,0,034
98,187,57,0,034
146,191,57,0,034
179,218,57,0,034
270,218,57,0,034
365,220,57,0,034
153,225,57,0,034
89,227,57,0,034
243,230,57,0,034
197,235,57,0,034
315,235,57,0,034
316,235,57,0,034
319,236,57,0,034
321,236,57,0,034
326,237,57,0,034
327,238,57,0,034
329,239,57,0,034
315,240,57,0,034
320,240,57,0,034
322,240,57,0,034
324,241,57,0,034
329,241,57,0,034
325,242,57,0,034
332,242,57,0,034
327,243,57,0,034
334,244,57,0,034
328,245,57,0,034
329,245,57,0,034
331,247,57,0,034
333,249,57,0,034
336,251,57,0,034
359,254,57,0,034
211,257,57,0,034
151,266,57,0,034
191,275,57,0,034
257,279,57,0,034
94,292,57,0,034
320,303,57,0,034
160,321,57,0,034
190,337,57,0,034
290,341,57,0,034
195,361,57,0,034
261,370,57,0,034
263,78,58,0,034
186,82,58,0,034
302,126,58,0,034
253,128,58,0,034
181,131,58,0,034
143,135,58,0,034
213,167,58,0,034
231,168,58,0,034
154,191,58,0,034
187,191,58,0,034
296,195,58,0,034
254,204,58,0,034
361,209,58,0,034
188,227,58,0,034
250,231,58,0,034
315,236,58,0,034
317,236,58,0,034
318,236,58,0,034
322,236,58,0,034
326,236,58,0,034
308,237,58,0,034
327,238,58,0,034
316,239,58,0,034
329,239,58,0,034
317,240,58,0,034
322,240,58,0,034
331,240,58,0,034
324,241,58,0,034
326,243,58,0,034
333,243,58,0,034
334,244,58,0,034
329,245,58,0,034
336,245,58,0,034
331,247,58,0,034
332,248,58,0,034
333,249,58,0,034
336,251,58,0,034
187,267,58,0,034
250,267,58,0,034
133,294,58,0,034
196,294,58,0,034
315,296,58,0,034
246,311,58,0,034
299,329,58,0,034
160,334,58,0,034
185,366,58,0,034
258,378,58,0,034
173,82,59,0,034
275,114,59,0,034
174,115,59,0,034
146,118,59,0,034
296,124,59,0,034
184,171,59,0,034
228,186,59,0,034
210,188,59,0,034
160,196,59,0,034
264,199,59,0,034
286,209,59,0,034
300,262,59,0,034
303,264,59,0,034
188,265,59,0,034
298,265,59,0,034
298,267,59,0,034
307,267,59,0,034
321,267,59,0,034
323,267,59,0,034
326,267,59,0,034
299,268,59,0,034
309,268,59,0,034
311,268,59,0,034
314,268,59,0,034
318,268,59,0,034
327,268,59,0,034
301,269,59,0,034
190,270,59,0,034
